"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","ARRIVAL_DELAY_OVERNIGHT_COUNT","DEPARTURE_DELAY_OVERNIGHT_COUNT","ELAPSED_TIME_OVERNIGHT_COUNT","AIR_TIME_OVERNIGHT_COUNT","TAXI_OUT_OVERNIGHT_COUNT","TAXI_IN_OVERNIGHT_COUNT","SCHEDULED_TIME_OVERNIGHT_COUNT"
"2015","12","23","3","AA",1094,"N876AA","BOS","DFW",1720,1749,29,25,1814,217,221,187,1562,2121,9,2057,2130,33,"",4,0,5,24,0,0,0,0,0,0,0,0
"2015","12","23","3","DL",884,"N354NW","LGA","DEN",1725,1941,136,27,2008,167,156,108,1620,2156,21,2012,2217,125,"",0,0,6,119,0,0,0,0,0,0,0,0
"2015","12","23","3","WN",362,"N8320J","TPA","IND",1730,1835,65,9,1844,140,124,110,837,2034,5,1950,2039,49,"",0,0,0,49,0,0,0,0,0,0,0,0
"2015","12","23","3","AA",95,"N3JYAA","JFK","SAN",1730,1914,104,21,1935,203,201,177,2446,2232,3,2053,2235,102,"",0,0,53,49,0,0,0,0,0,0,0,0
"2015","12","23","3","WN",277,"N608SW","BWI","BNA",1740,1756,16,32,1828,60,77,39,587,1907,6,1840,1913,33,"",17,0,16,0,0,0,0,0,0,0,0,0
"2015","12","23","3","EV",5019,"N712EV","MSP","RDU",1744,1745,1,59,1844,219,259,194,980,2158,6,2123,2204,41,"",40,0,1,0,0,0,0,0,0,0,0,0
"2015","12","23","3","VX",936,"N854VA","SFO","LAX",1745,1821,36,12,1833,80,74,53,337,1926,9,1905,1935,30,"",0,0,0,30,0,0,0,0,0,0,0,0
"2015","12","23","3","AA",1106,"N3GKAA","BWI","DFW",1810,1848,38,19,1907,160,168,138,1217,2125,11,2050,2136,46,"",8,0,0,33,5,0,0,0,0,0,0,0
"2015","12","23","3","B6",347,"N643JB","OAK","LGB",1813,1930,77,8,1938,76,66,55,353,2033,3,1929,2036,67,"",0,0,3,64,0,0,0,0,0,0,0,0
"2015","12","23","3","OO",7380,"N8903A","CDC","SLC",1815,1838,23,21,1859,60,66,36,221,1935,9,1915,1944,29,"",6,0,0,23,0,0,0,0,0,0,0,0
"2015","12","23","3","WN",4549,"N8624J","MDW","TPA",1815,1834,19,9,1843,215,223,210,997,2213,4,2150,2217,27,"",8,0,19,0,0,0,0,0,0,0,0,0
"2015","12","23","3","AA",1140,"N3FLAA","LGA","DFW",1820,1941,81,23,2004,194,190,159,1389,2243,8,2134,2251,77,"",0,0,0,73,4,0,0,0,0,0,0,0
"2015","12","23","3","AA",1381,"N484AA","DFW","CMH",1820,1815,-5,9,1824,202,223,196,926,2140,18,2142,2158,16,"",16,0,0,0,0,0,0,0,0,0,0,0
"2015","12","23","3","WN",342,"N904WN","ATL","MSY",1830,1902,32,29,1931,30,50,17,425,1948,4,1900,1952,52,"",20,0,1,31,0,0,0,0,0,0,0,0
"2015","12","23","3","AA",1305,"N3BJAA","ORD","JFK",1835,1843,8,111,2034,201,301,172,740,2326,18,2156,2344,108,"",108,0,0,0,0,0,0,0,0,0,0,0
"2015","12","23","3","WN",1594,"N795SW","ATL","FLL",1850,1926,36,34,2000,110,128,90,581,2130,4,2040,2134,54,"",18,0,0,36,0,0,0,0,0,0,0,0
"2015","12","23","3","DL",1432,"N980DL","LGA","ATL",1900,2020,80,23,2043,170,168,130,762,2253,15,2150,2308,78,"",0,0,2,76,0,0,0,0,0,0,0,0
"2015","12","23","3","DL",2327,"N672DL","ATL","FLL",1905,1907,2,38,1945,114,128,87,581,2112,3,2059,2115,16,"",16,0,0,0,0,0,0,0,0,0,0,0
"2015","12","23","3","DL",2094,"N964DN","ATL","PHL",1925,2017,52,44,2101,126,141,92,666,2233,5,2131,2238,67,"",67,0,0,0,0,0,0,0,0,0,0,0
"2015","12","23","3","EV",5421,"N612QX","ATL","EYW",1925,2312,227,17,2329,113,106,87,646,56,2,2118,58,220,"",0,0,107,113,0,1,0,1,1,0,0,0
"2015","12","23","3","UA",1880,"N18112","EWR","IAH",1927,2014,47,21,2035,185,172,147,1400,2302,4,2232,2306,34,"",0,0,23,11,0,0,0,0,0,0,0,0
"2015","12","23","3","WN",846,"N426WN","MSY","DEN",1935,2012,37,6,2018,115,100,88,1062,2146,6,2130,2152,22,"",0,0,0,22,0,0,0,0,0,0,0,0
"2015","12","23","3","WN",269,"N201LV","DEN","SEA",1945,57,312,6,103,120,100,89,1024,232,5,2145,237,292,"",0,0,15,277,0,1,1,0,0,0,0,0
"2015","12","23","3","EV",5064,"N724EV","DTW","CHS",1950,2024,34,14,2038,132,123,104,667,2222,5,2202,2227,25,"",0,0,0,25,0,0,0,0,0,0,0,0
"2015","12","23","3","OO",4641,"N679CA","SLC","FAT",2010,2218,128,45,2303,50,73,19,501,2322,9,2100,2331,151,"",23,0,118,10,0,0,0,0,0,0,0,0
"2015","12","23","3","DL",1617,"N592NW","DTW","RSW",2015,2027,12,23,2050,175,182,154,1084,2324,5,2310,2329,19,"",7,0,12,0,0,0,0,0,0,0,0,0
"2015","12","23","3","B6",1604,"N956JB","SJU","JFK",2039,2224,105,9,2233,181,182,161,1598,114,12,2340,126,106,"",36,0,0,70,0,1,0,1,1,0,0,0
"2015","12","23","3","DL",1341,"N953DN","ATL","DEN",2050,2126,36,9,2135,94,96,61,1199,2236,26,2224,2302,38,"",2,0,29,7,0,0,0,0,0,0,0,0
"2015","12","23","3","AS",744,"N619AS","SFO","SLC",2110,2242,92,17,2259,168,157,136,599,115,4,2358,119,81,"",0,0,0,81,0,1,0,1,1,0,0,0
"2015","12","23","3","WN",1150,"N777QC","LAS","MCI",2115,2230,75,10,2240,275,258,244,1139,244,4,150,248,58,"",0,0,13,45,0,0,0,1,1,0,0,1
"2015","12","23","3","B6",201,"N624JB","JFK","FLL",2116,108,232,19,127,184,173,151,1069,358,3,20,401,221,"",0,0,18,203,0,0,1,0,0,0,0,1
"2015","12","23","3","WN",385,"N644SW","MCO","MKE",2145,53,188,12,105,115,111,93,1066,238,6,2340,244,184,"",0,0,0,184,0,1,1,0,0,0,0,0
"2015","12","23","3","WN",261,"N370SW","LAX","ABQ",2205,2251,46,18,2309,160,164,141,677,130,5,45,135,50,"",4,0,27,19,0,0,0,1,1,0,0,1
"2015","12","23","3","WN",2762,"N624SW","ONT","SMF",2205,2253,48,44,2337,75,120,72,390,49,4,2320,53,93,"",45,0,0,48,0,1,0,1,1,0,0,0
"2015","12","23","3","WN",1005,"N246LV","MDW","PHL",2210,18,128,12,30,170,171,146,668,256,13,100,309,129,"",1,0,3,125,0,0,1,0,0,0,0,1
"2015","12","23","3","WN",195,"N462WN","BWI","IND",2305,2329,24,7,2336,110,102,89,516,105,6,55,111,16,"",0,0,0,16,0,0,0,1,1,0,0,1
"2015","12","23","3","AS",175,"N528AS","LAX","ANC",2355,2350,-5,37,27,290,317,276,2345,503,4,445,507,22,"",22,0,0,0,0,0,0,1,0,1,0,1
"2015","12","24","4","B6",1504,"N913JB","SJU","JFK",600,812,132,11,823,182,168,151,1598,1054,6,902,1100,118,"",0,0,0,118,0,0,0,0,0,0,0,0
"2015","12","24","4","UA",654,"N38417","ORD","MCO",602,623,21,17,640,222,229,206,1005,1006,6,944,1012,28,"",7,0,21,0,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",763,"N769US","IND","LAX",605,603,-2,14,617,118,139,119,1814,816,6,803,822,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",461,"N179UW","EWR","CLT",610,612,2,42,654,120,139,92,529,826,5,810,831,21,"",19,0,2,0,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2386,"N474WN","IAD","SAN",640,641,1,15,656,170,188,168,2253,944,5,930,949,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",580,"N807AW","CLE","PHX",730,725,-5,12,737,164,189,174,1737,1031,3,1014,1034,20,"",20,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","MQ",3323,"N9EAMQ","JAN","DFW",735,735,0,30,805,99,118,71,408,916,17,914,933,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",1607,"N3BWAA","ATL","DFW",740,739,-1,68,847,93,143,64,731,951,11,913,1002,49,"",49,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",1728,"N546UW","PHL","MCO",755,801,6,77,918,168,210,123,861,1121,10,1043,1131,48,"",42,0,6,0,0,0,0,0,0,0,0,0
"2015","12","24","4","B6",459,"N306JB","BOS","PHL",800,817,17,44,901,99,135,77,280,1018,14,939,1032,53,"",51,0,0,2,0,0,0,0,0,0,0,0
"2015","12","24","4","B6",113,"N615JB","HPN","FLL",800,829,29,37,906,191,213,172,1097,1158,4,1111,1202,51,"",22,0,29,0,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",3148,"N775SW","BUR","SJC",845,1202,197,8,1210,65,64,53,296,1303,3,950,1306,196,"",0,0,196,0,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2142,"N903WN","STL","TPA",905,929,24,10,939,195,192,175,869,1234,7,1220,1241,21,"",0,0,0,21,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",2212,"N917DE","PNS","ATL",906,1324,258,19,1343,130,131,104,271,1527,8,1116,1535,259,"",259,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","B6",615,"N947JB","JFK","SFO",920,914,-6,63,1017,218,284,214,2586,1351,7,1258,1358,60,"",60,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2537,"N345SA","LAS","BOI",925,1030,65,9,1039,165,169,152,519,1311,8,1210,1319,69,"",4,0,15,50,0,0,0,0,0,0,0,0
"2015","12","24","4","EV",4603,"N15555","EWR","JAX",930,927,-3,58,1025,159,197,132,820,1237,7,1209,1244,35,"",35,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",4564,"N490WN","ATL","HOU",935,1314,219,16,1330,85,65,42,696,1412,7,1100,1419,199,"",0,0,0,181,18,0,0,0,0,0,0,0
"2015","12","24","4","UA",1948,"N64809","EWR","TPA",955,952,-3,76,1108,188,222,144,997,1332,2,1303,1334,31,"",31,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","OO",6394,"N958SW","DEN","COS",958,1010,12,29,1039,44,51,16,73,1055,6,1042,1101,19,"",7,10,0,2,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2807,"N637SW","HOU","BHM",1005,1022,17,11,1033,90,119,79,570,1152,29,1135,1221,46,"",29,0,17,0,0,0,0,0,0,0,0,0
"2015","12","24","4","EV",4976,"N676CA","SDF","ATL",1010,1303,173,74,1417,90,147,63,321,1520,10,1140,1530,230,"",57,0,173,0,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2062,"N7718B","LAX","HOU",1020,1105,45,6,1111,305,286,275,1390,1546,5,1525,1551,26,"",0,0,3,23,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1391,"N966AT","ATL","HOU",1050,1443,233,16,1459,77,67,46,696,1545,5,1207,1550,223,"",0,0,0,208,15,0,0,0,0,0,0,0
"2015","12","24","4","WN",3987,"N284WN","ATL","RDU",1055,1434,219,21,1455,80,73,49,356,1544,3,1215,1547,212,"",0,0,0,167,45,0,0,0,0,0,0,0
"2015","12","24","4","DL",1470,"N957AT","CLE","ATL",1112,1441,209,9,1450,109,107,92,554,1622,6,1301,1628,207,"",79,0,0,128,0,0,0,0,0,0,0,0
"2015","12","24","4","OO",6532,"N114SY","DEN","BUR",1115,1120,5,19,1139,98,119,97,850,1316,3,1253,1319,26,"",21,0,5,0,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1240,"N910DN","ATL","TUS",1135,1404,149,14,1418,125,112,93,1541,1551,5,1340,1556,136,"",0,0,33,10,93,0,0,0,0,0,0,0
"2015","12","24","4","WN",2151,"N225WN","PHL","PHX",1150,1212,22,13,1225,210,223,199,2075,1544,11,1520,1555,35,"",13,0,0,22,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1725,"N929DN","ATL","SRQ",1155,1332,97,23,1355,90,94,67,444,1502,4,1325,1506,101,"",4,0,0,0,97,0,0,0,0,0,0,0
"2015","12","24","4","AA",193,"N3DAAA","ORD","SFO",1205,1200,-5,13,1213,168,198,178,1846,1511,7,1453,1518,25,"",25,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",2373,"N906DA","ATL","MIA",1225,1319,54,26,1345,114,117,89,594,1514,2,1419,1516,57,"",3,0,0,40,14,0,0,0,0,0,0,0
"2015","12","24","4","B6",759,"N307JB","BOS","PHL",1225,1313,48,15,1328,98,92,69,280,1437,8,1403,1445,42,"",42,0,0,0,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1344,"N671DN","JAC","ATL",1245,1458,133,27,1525,334,331,293,1572,2018,11,1819,2029,130,"",0,0,62,68,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",1173,"N623SW","SMF","PDX",1250,1301,11,14,1315,90,96,75,479,1430,7,1420,1437,17,"",6,0,4,7,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",1307,"N3LYAA","LAX","ORD",1300,1635,215,15,1650,373,317,297,1744,2147,5,1913,2152,159,"",0,0,149,10,0,0,0,0,0,0,0,0
"2015","12","24","4","UA",1775,"N29717","EGE","EWR",1306,1440,94,12,1452,360,315,297,1725,1949,6,1906,1955,49,"",0,0,7,42,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",1477,"N3MPAA","RSW","ORD",1345,1454,69,11,1505,134,126,99,1120,1644,16,1559,1700,61,"",0,0,0,61,0,0,0,0,0,0,0,0
"2015","12","24","4","AA",937,"N390AA","SJU","JFK",1350,1513,83,15,1528,187,167,145,1598,1753,7,1657,1800,63,"",0,0,0,63,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2623,"N942WN","SAN","AUS",1355,1445,50,6,1451,280,258,248,1164,1859,4,1835,1903,28,"",0,0,0,28,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",327,"N805NW","SLC","ATL",1415,1451,36,18,1509,334,323,291,1590,2000,14,1949,2014,25,"",0,0,0,25,0,0,0,0,0,0,0,0
"2015","12","24","4","B6",205,"N591JB","EWR","FLL",1429,1525,56,25,1550,183,185,152,1065,1822,8,1732,1830,58,"",2,0,21,35,0,0,0,0,0,0,0,0
"2015","12","24","4","NK",327,"N615NK","IAH","LAX",1431,1453,22,16,1509,97,102,76,1379,1625,10,1608,1635,27,"",5,0,0,22,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1559,"N592NW","LAX","HNL",1440,2224,464,16,2240,231,215,193,2556,153,6,1831,159,448,"",0,0,0,448,0,1,0,1,1,0,0,0
"2015","12","24","4","DL",2642,"N914DE","ATL","CLT",1505,1824,199,19,1843,71,71,44,226,1927,8,1616,1935,199,"",0,0,0,139,60,0,0,0,0,0,0,0
"2015","12","24","4","WN",2527,"N7710A","MDW","LGA",1545,1618,33,11,1629,180,166,150,725,1859,5,1845,1904,19,"",0,0,19,0,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",2586,"N6704Z","ATL","MCO",1555,1800,125,22,1822,87,90,60,404,1922,8,1722,1930,128,"",3,0,0,88,37,0,0,0,0,0,0,0
"2015","12","24","4","AS",103,"N307AS","SEA","ANC",1555,1622,27,17,1639,168,184,162,1448,1921,5,1843,1926,43,"",16,0,27,0,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1632,"N955DL","PBI","LGA",1600,1649,49,12,1701,174,162,134,1035,1915,16,1854,1931,37,"",0,0,37,0,0,0,0,0,0,0,0,0
"2015","12","24","4","EV",4879,"N867AS","ATL","SHV",1602,1654,52,13,1707,53,50,29,551,1736,8,1655,1744,49,"",0,0,0,49,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2759,"N277WN","ABQ","LAS",1610,1628,18,9,1637,35,45,22,486,1659,14,1645,1713,28,"",10,0,3,15,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",3938,"N271LV","LAX","SMF",1625,1729,64,10,1739,80,81,66,373,1845,5,1745,1850,65,"",1,0,16,48,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",2206,"N927DA","ORF","ATL",1628,2007,219,9,2016,121,103,88,516,2144,6,1829,2150,201,"",48,0,0,153,0,0,0,0,0,0,0,0
"2015","12","24","4","EV",2818,"N884AS","TYS","DFW",1629,1858,149,8,1906,99,70,56,771,2002,6,1808,2008,120,"",0,0,0,120,0,0,0,0,0,0,0,0
"2015","12","24","4","NK",223,"N604NK","ORD","RSW",1717,1749,32,12,1801,227,242,224,1120,2145,6,2104,2151,47,"",15,0,4,28,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1445,"N921AT","ATL","DFW",1725,2129,244,13,2142,90,67,48,731,2230,6,1855,2236,221,"",0,0,0,0,221,0,0,0,0,0,0,0
"2015","12","24","4","DL",2448,"N937DL","PBI","ATL",1750,2259,309,12,2311,115,101,83,545,34,6,1945,40,295,"",0,0,0,295,0,1,0,1,1,0,0,0
"2015","12","24","4","OO",5161,"N144SY","SFO","SLC",1815,1831,16,22,1853,173,173,141,599,2114,10,2108,2124,16,"",0,0,0,16,0,0,0,0,0,0,0,0
"2015","12","24","4","EV",2831,"N901EV","FSM","DFW",1821,2145,204,6,2151,72,52,42,227,2233,4,1933,2237,184,"",0,0,0,184,0,0,0,0,0,0,0,0
"2015","12","24","4","B6",1022,"N510JB","PBI","BOS",1835,1926,51,10,1936,175,165,150,1197,2206,5,2130,2211,41,"",0,0,1,40,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",45,"N385SW","HOU","MCI",1905,1947,42,9,1956,115,98,84,666,2120,5,2100,2125,25,"",0,0,3,22,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2580,"N7706A","LAS","SAT",1915,1947,32,12,1959,270,255,239,1069,2358,4,2345,2,17,"",0,0,13,4,0,1,0,1,0,0,1,0
"2015","12","24","4","AA",2512,"N032AA","MIA","ATL",1915,1930,15,37,2007,120,176,115,594,2202,24,2115,2226,71,"",56,0,15,0,0,0,0,0,0,0,0,0
"2015","12","24","4","AS",640,"N462AS","PDX","PHX",1935,2029,54,13,2042,205,205,188,1009,2350,4,2300,2354,54,"",0,0,54,0,0,0,0,0,0,0,0,0
"2015","12","24","4","B6",611,"N907JB","JFK","LAS",1950,2047,57,26,2113,175,202,166,2248,2359,10,2245,9,84,"",27,0,6,51,0,1,0,1,0,0,1,0
"2015","12","24","4","AA",1975,"N189UW","CLT","LAX",2015,2023,8,30,2053,145,160,121,2125,2254,9,2240,2303,23,"",15,0,2,6,0,0,0,0,0,0,0,0
"2015","12","24","4","WN",2471,"N483WN","ATL","LAX",2105,2126,21,12,2138,135,134,116,1947,2334,6,2320,2340,20,"",0,0,20,0,0,0,0,0,0,0,0,0
"2015","12","24","4","DL",1306,"N956DL","ATL","LIT",2200,14,134,11,25,40,26,9,453,34,6,2240,40,120,"",0,0,0,93,27,1,1,0,0,0,0,0
"2015","12","24","4","DL",1350,"N751AT","KOA","SEA",2244,2239,-5,33,2312,466,487,449,2688,641,5,630,646,16,"",16,0,0,0,0,0,0,1,1,0,0,1
"2015","12","24","4","F9",612,"N207FR","DEN","MIA",2255,106,131,15,121,338,352,328,1709,649,9,433,658,145,"",14,0,3,128,0,0,1,0,0,0,0,1
"2015","12","25","5","AA",33,"N796AA","JFK","LAX",800,805,5,38,843,205,228,185,2475,1148,5,1125,1153,28,"",28,0,0,0,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",3524,"N279WN","HOU","SNA",820,855,35,7,902,100,90,78,1357,1020,5,1000,1025,25,"",0,0,25,0,0,0,0,0,0,0,0,0
"2015","12","25","5","OO",4758,"N607SK","GEG","SEA",918,943,25,24,1007,72,69,41,224,1048,4,1030,1052,22,"",0,0,0,22,0,0,0,0,0,0,0,0
"2015","12","25","5","B6",208,"N309JB","JFK","PWM",918,917,-1,39,956,74,94,53,273,1049,2,1032,1051,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",3715,"N7719A","MDW","DAL",1015,1130,75,9,1139,140,138,125,793,1344,4,1235,1348,73,"",0,0,73,0,0,0,0,0,0,0,0,0
"2015","12","25","5","VX",23,"N848VA","JFK","SFO",1030,1029,-1,33,1102,215,233,193,2586,1415,7,1405,1422,17,"",0,0,0,0,17,0,0,0,0,0,0,0
"2015","12","25","5","OO",3485,"N219AG","SAN","SLC",1040,1231,111,31,1302,184,185,146,626,1528,8,1344,1536,112,"",1,0,0,111,0,0,0,0,0,0,0,0
"2015","12","25","5","NK",960,"N628NK","RSW","CLE",1110,1453,223,9,1502,161,145,125,1025,1707,11,1351,1718,207,"",0,0,0,207,0,0,0,0,0,0,0,0
"2015","12","25","5","UA",1160,"N472UA","IAH","ORD",1126,1334,128,16,1350,159,132,109,925,1539,7,1405,1546,101,"",0,0,101,0,0,0,0,0,0,0,0,0
"2015","12","25","5","DL",1494,"N966DL","PHL","ATL",1130,1533,243,8,1541,138,119,103,666,1724,8,1348,1732,224,"",0,0,224,0,0,0,0,0,0,0,0,0
"2015","12","25","5","EV",5352,"N153PQ","MOB","ATL",1150,1221,31,10,1231,133,124,105,302,1416,9,1403,1425,22,"",0,0,22,0,0,0,0,0,0,0,0,0
"2015","12","25","5","AA",3,"N787AA","JFK","LAX",1230,1226,-4,18,1244,198,229,200,2475,1604,11,1548,1615,27,"",27,0,0,0,0,0,0,0,0,0,0,0
"2015","12","25","5","AA",1808,"N563UW","CLT","TPA",1300,1400,60,11,1411,101,89,73,507,1524,5,1441,1529,48,"",0,0,0,48,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",3721,"N7817J","SJC","SEA",1320,1338,18,11,1349,130,138,122,697,1551,5,1530,1556,26,"",8,0,16,2,0,0,0,0,0,0,0,0
"2015","12","25","5","DL",2647,"N359NW","SLC","CVG",1345,1356,11,57,1453,320,345,282,1450,1935,6,1905,1941,36,"",25,0,11,0,0,0,0,0,0,0,0,0
"2015","12","25","5","DL",327,"N815NW","SLC","ATL",1415,1420,5,16,1436,334,358,303,1590,1939,39,1949,2018,29,"",29,0,0,0,0,0,0,0,0,0,0,0
"2015","12","25","5","OO",3480,"N219AG","SLC","SAN",1415,1557,102,19,1616,55,54,32,626,1648,3,1510,1651,101,"",0,0,0,101,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",3642,"N958WN","MDW","LAS",1420,1452,32,11,1503,120,126,108,1521,1651,7,1620,1658,38,"",6,0,22,10,0,0,0,0,0,0,0,0
"2015","12","25","5","F9",130,"N211FR","DEN","DFW",1430,1603,93,13,1616,173,179,152,641,1848,14,1723,1902,99,"",6,0,19,74,0,0,0,0,0,0,0,0
"2015","12","25","5","F9",901,"N954FR","TTN","ATL",1440,1821,221,12,1833,145,134,113,701,2026,9,1705,2035,210,"",0,0,210,0,0,0,0,0,0,0,0,0
"2015","12","25","5","AA",2460,"N853AA","DFW","LAX",1500,1459,-1,12,1511,87,108,67,1235,1618,29,1627,1647,20,"",20,0,0,0,0,0,0,0,0,0,0,0
"2015","12","25","5","AA",1218,"N4YTAA","DFW","JAX",1510,1619,69,8,1627,198,189,174,918,1921,7,1828,1928,60,"",0,0,11,49,0,0,0,0,0,0,0,0
"2015","12","25","5","EV",4447,"N21537","BHM","IAH",1612,2044,272,14,2058,128,116,95,562,2233,7,1820,2240,260,"",0,0,260,0,0,0,0,0,0,0,0,0
"2015","12","25","5","B6",19,"N821JB","BOS","SAN",1659,1800,61,21,1821,211,232,208,2588,2149,3,2030,2152,82,"",21,0,61,0,0,0,0,0,0,0,0,0
"2015","12","25","5","EV",5444,"N134EV","BHM","ATL",1726,1942,136,11,1953,118,110,90,134,2123,9,1924,2132,128,"",0,0,127,1,0,0,0,0,0,0,0,0
"2015","12","25","5","UA",1426,"N38451","SJU","IAH",1730,2047,197,10,2057,180,127,112,2007,2249,5,2030,2254,144,"",0,0,0,144,0,0,0,0,0,0,0,0
"2015","12","25","5","AA",599,"N838AW","PHX","SJC",1740,1836,56,18,1854,56,58,36,621,1930,4,1836,1934,58,"",2,0,0,56,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",3397,"N209WN","OAK","SEA",1835,1856,21,13,1909,120,140,122,672,2111,5,2035,2116,41,"",20,0,13,8,0,0,0,0,0,0,0,0
"2015","12","25","5","AA",1163,"N3DSAA","CLT","DFW",1855,1927,32,35,2002,123,121,78,936,2120,8,2058,2128,30,"",0,0,0,30,0,0,0,0,0,0,0,0
"2015","12","25","5","F9",803,"N219FR","MEM","DEN",1910,1925,15,16,1941,100,102,69,872,2050,17,2050,2107,17,"",4,0,6,7,0,0,0,0,0,0,0,0
"2015","12","25","5","DL",1095,"N139DL","ATL","LAS",1915,1923,8,45,2008,99,117,67,1747,2115,5,2054,2120,26,"",18,0,0,8,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",3770,"N470WN","MDW","ICT",1940,2000,20,23,2023,120,128,100,589,2203,5,2140,2208,28,"",8,0,12,8,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",2523,"N237WN","SEA","OAK",2040,2133,53,17,2150,120,105,82,672,2312,6,2240,2318,38,"",0,0,38,0,0,0,0,0,0,0,0,0
"2015","12","25","5","WN",3470,"N515SW","DAL","MAF",2125,2148,23,9,2157,70,68,54,319,2251,5,2235,2256,21,"",0,0,21,0,0,0,0,0,0,0,0,0
"2015","12","25","5","F9",1096,"N221FR","RSW","PHL",2155,2247,52,13,2300,165,138,116,993,56,9,40,105,25,"",0,0,0,25,0,0,0,1,1,0,0,1
"2015","12","26","6","NK",316,"N613NK","DTW","LGA",600,803,123,10,813,95,91,70,502,923,11,735,934,119,"",1,2,0,116,0,0,0,0,0,0,0,0
"2015","12","26","6","OO",3460,"N216AG","PDX","ONT",640,831,111,24,855,137,134,107,838,1042,3,857,1045,108,"",0,0,93,15,0,0,0,0,0,0,0,0
"2015","12","26","6","DL",435,"N718TW","JFK","SFO",700,1103,243,20,1123,225,204,175,2586,1418,9,1045,1427,222,"",0,0,222,0,0,0,0,0,0,0,0,0
"2015","12","26","6","AS",60,"N713AS","JNU","KTN",722,718,-4,38,756,67,88,44,234,840,6,829,846,17,"",17,0,0,0,0,0,0,0,0,0,0,0
"2015","12","26","6","UA",561,"N451UA","LGA","DEN",745,751,6,16,807,163,173,141,1620,1028,16,1028,1044,16,"",10,0,6,0,0,0,0,0,0,0,0,0
"2015","12","26","6","VX",39,"N283VA","SFO","OGG",755,813,18,17,830,225,231,205,2338,1155,9,1140,1204,24,"",0,0,18,0,6,0,0,0,0,0,0,0
"2015","12","26","6","AA",143,"N3CMAA","SEA","DFW",830,928,58,15,943,353,373,344,1660,1527,14,1423,1541,78,"",20,0,58,0,0,0,0,0,0,0,0,0
"2015","12","26","6","WN",6305,"N7826B","MDW","DEN",840,843,3,15,858,105,123,99,895,1037,9,1025,1046,21,"",21,0,0,0,0,0,0,0,0,0,0,0
"2015","12","26","6","EV",5042,"N857AS","ATL","ILM",905,1043,98,13,1056,75,74,59,377,1155,2,1020,1157,97,"",0,0,97,0,0,0,0,0,0,0,0,0
